User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
USR_01821,32,Male,Engineer,iOS,8.2,2.0,25.8,6.6,7.2,25,2.6,8.9
USR_01822,61,Female,Healthcare,Android,5.8,3.0,20.7,5.2,7.5,14,3.5,2.7
USR_01823,33,Male,Student,Android,8.0,2.9,40.7,8.2,4.6,20,3.5,6.2
USR_01824,44,Male,Healthcare,Both,6.6,1.4,49.2,7.8,6.8,17,2.2,5.2
USR_01825,25,Female,Healthcare,iOS,6.2,2.8,17.4,6.5,7.7,17,3.2,9.3
USR_01826,63,Female,Creative,Android,5.1,1.2,58.7,6.3,2.8,12,2.5,3.6
USR_01827,42,Male,Creative,iOS,4.3,1.2,67.7,6.6,2.1,7,3.9,5.8
USR_01828,34,Male,Manager,iOS,7.2,3.5,11.1,5.7,5.6,19,2.1,11.5
USR_01829,46,Female,Student,iOS,6.7,1.7,19.8,6.6,7.2,12,0.6,10.6
USR_01830,25,Female,Creative,iOS,8.8,2.8,22.6,5.6,4.4,24,3.0,8.8
USR_01831,32,Male,Student,Android,3.8,1.2,53.1,7.9,8.0,13,3.5,5.3
USR_01832,44,Female,Manager,iOS,9.8,4.0,20.4,8.2,7.2,23,2.3,10.1
USR_01833,63,Female,Manager,Android,5.8,2.8,55.7,7.9,4.9,12,0.8,5.8
USR_01834,24,Male,Sales,Android,9.5,2.7,22.3,5.4,3.8,17,3.8,8.8
USR_01835,20,Male,Manager,Both,6.7,1.8,49.6,6.5,3.3,16,2.4,8.5
USR_01836,46,Female,Manager,iOS,9.1,2.5,37.2,7.5,4.8,23,2.9,12.8
USR_01837,61,Female,Healthcare,iOS,7.3,2.4,53.8,7.7,6.3,19,2.5,6.0
USR_01838,41,Male,Healthcare,iOS,7.5,2.9,10.0,4.6,7.5,19,1.5,11.0
USR_01839,20,Female,Engineer,Both,5.6,1.1,55.3,7.7,6.1,13,3.1,5.4
USR_01840,37,Female,Manager,iOS,5.9,2.8,51.8,5.3,1.8,17,3.5,6.2
USR_01841,63,Male,Creative,iOS,5.3,2.8,52.8,6.6,5.4,10,2.8,5.5
USR_01842,32,Female,Sales,Android,7.6,3.8,38.6,8.3,6.0,16,1.6,7.6
USR_01843,42,Non-binary,Healthcare,Android,8.3,1.8,23.0,8.1,8.4,16,4.8,10.9
USR_01844,47,Male,Student,Android,7.2,2.8,28.6,8.4,6.5,16,3.1,9.9
USR_01845,31,Male,Student,Android,8.7,4.2,27.9,5.5,3.1,18,1.7,6.8
USR_01846,24,Male,Sales,iOS,8.6,2.8,10.0,5.8,7.4,14,5.7,7.4
USR_01847,34,Female,Creative,iOS,6.6,3.4,11.8,6.1,9.3,14,2.9,6.0
USR_01848,61,Non-binary,Student,Both,8.1,4.1,26.2,6.6,5.2,22,4.3,8.6
USR_01849,37,Male,Student,iOS,9.7,2.4,10.0,7.1,8.2,25,3.8,11.3
USR_01850,53,Female,Creative,iOS,3.1,1.2,65.2,8.3,6.4,9,3.1,4.6
USR_01851,26,Female,Student,Android,5.4,1.1,27.5,5.7,6.1,15,4.7,4.0
USR_01852,55,Female,Student,Android,5.5,1.6,53.6,6.0,2.8,12,1.1,4.4
USR_01853,65,Male,Engineer,Android,5.3,2.6,63.0,8.5,4.1,12,3.1,4.8
USR_01854,39,Male,Student,iOS,8.1,4.4,10.5,5.4,4.7,18,2.9,9.3
USR_01855,19,Male,Manager,Android,5.4,2.8,37.9,7.7,4.9,14,5.1,5.5
USR_01856,41,Female,Creative,iOS,5.9,1.3,38.7,6.7,7.2,23,1.2,6.6
USR_01857,25,Male,Student,iOS,6.4,3.4,71.3,7.3,1.5,12,2.7,6.9
USR_01858,28,Female,Student,Android,7.5,3.7,10.1,5.8,8.1,21,3.8,8.1
USR_01859,30,Male,Student,Android,9.8,4.9,16.9,7.6,7.7,22,2.4,6.8
USR_01860,34,Male,Manager,iOS,8.2,4.3,10.6,6.0,6.7,24,3.0,12.1
USR_01861,25,Female,Engineer,Android,12.6,4.7,10.0,5.1,3.2,32,2.7,14.1
USR_01862,38,Female,Manager,iOS,4.7,1.3,63.6,7.4,4.0,10,1.7,3.8
USR_01863,35,Male,Creative,iOS,4.8,1.0,10.0,3.8,6.9,11,2.9,5.5
USR_01864,47,Male,Engineer,iOS,10.6,2.2,10.0,6.1,8.8,28,3.3,8.6
USR_01865,35,Non-binary,Engineer,iOS,12.2,5.2,10.0,7.1,3.8,35,3.4,16.0
USR_01866,63,Male,Engineer,iOS,6.4,2.0,57.2,7.7,4.5,18,2.0,7.1
USR_01867,64,Male,Manager,Both,6.1,2.3,60.1,8.3,4.0,13,0.2,5.2
USR_01868,48,Female,Sales,Android,6.7,1.6,63.7,8.9,3.3,18,2.3,8.3
USR_01869,55,Male,Engineer,iOS,5.9,3.2,51.7,8.6,6.5,19,3.0,5.3
USR_01870,49,Male,Sales,Android,2.9,0.7,75.6,7.0,3.1,8,2.4,2.6
USR_01871,28,Male,Engineer,Android,8.1,2.9,31.2,8.2,7.3,19,2.9,8.6
USR_01872,62,Male,Creative,Android,7.7,2.7,25.2,7.0,7.4,15,4.0,9.4
USR_01873,42,Male,Manager,iOS,5.6,1.1,44.6,7.6,8.6,17,3.0,8.4
USR_01874,50,Male,Healthcare,Android,6.5,2.8,19.1,6.1,7.2,15,4.1,9.8
USR_01875,55,Male,Manager,Android,4.3,1.7,70.9,7.4,4.6,8,3.0,5.3
USR_01876,58,Male,Manager,Both,8.4,3.1,24.2,6.2,7.5,23,2.4,6.6
USR_01877,25,Female,Creative,iOS,8.3,4.0,10.0,6.6,9.4,23,4.5,12.7
USR_01878,28,Male,Creative,iOS,6.6,1.9,58.5,7.4,2.8,13,1.2,7.5
USR_01879,39,Male,Manager,iOS,9.3,4.7,10.0,9.3,9.5,20,1.0,10.2
USR_01880,41,Female,Engineer,Both,8.6,4.3,32.8,7.3,3.7,23,2.7,10.2
USR_01881,58,Female,Engineer,iOS,7.4,3.6,38.4,6.8,5.3,22,3.5,6.7
USR_01882,34,Male,Creative,Android,8.6,2.7,10.0,5.8,6.5,20,3.8,11.0
USR_01883,29,Non-binary,Manager,iOS,11.4,2.9,23.4,7.9,8.9,27,1.8,10.1
USR_01884,63,Male,Manager,iOS,9.9,3.6,10.0,6.4,8.9,22,3.5,11.4
USR_01885,49,Male,Healthcare,Android,8.4,2.4,32.5,7.2,8.2,24,1.5,9.9
USR_01886,32,Female,Sales,iOS,7.5,1.6,44.9,7.6,5.6,20,3.1,10.3
USR_01887,33,Female,Healthcare,Android,5.8,1.7,60.0,8.3,6.0,11,2.8,7.2
USR_01888,39,Male,Creative,Both,5.8,2.1,59.8,7.8,5.0,19,3.2,6.9
USR_01889,45,Male,Creative,Android,7.2,1.7,14.5,5.3,6.3,28,4.2,6.9
USR_01890,37,Female,Student,Both,6.6,3.5,10.0,4.7,5.9,11,4.0,8.2
USR_01891,50,Male,Student,Both,10.4,4.5,23.4,7.6,4.9,27,1.4,10.8
USR_01892,27,Female,Creative,iOS,8.4,2.1,26.6,6.9,7.3,16,2.6,7.0
USR_01893,57,Male,Student,iOS,6.9,3.3,52.5,7.3,2.9,16,1.4,7.7
USR_01894,49,Female,Sales,Android,10.0,5.2,14.7,8.9,7.9,20,0.3,9.7
USR_01895,50,Female,Engineer,Android,7.7,2.2,23.7,6.1,6.3,23,3.9,8.1
USR_01896,19,Female,Engineer,Android,7.8,2.0,28.6,8.3,9.2,18,3.7,10.6
USR_01897,50,Female,Sales,iOS,7.3,2.3,39.2,6.1,4.3,21,2.1,6.8
USR_01898,50,Female,Healthcare,iOS,7.7,3.8,31.3,8.7,5.0,19,1.8,8.3
USR_01899,58,Male,Student,Android,9.1,2.4,42.2,7.7,3.6,27,2.5,9.2
USR_01900,30,Male,Creative,Android,5.0,2.4,20.7,5.0,6.6,8,3.0,2.5
USR_01901,47,Male,Healthcare,Both,5.3,2.4,46.6,6.3,3.9,6,4.0,8.8
USR_01902,50,Female,Manager,Android,7.0,3.0,45.5,9.1,5.6,15,2.3,8.9
USR_01903,30,Female,Engineer,Both,9.0,3.2,29.2,8.9,6.0,21,1.9,10.6
USR_01904,43,Male,Creative,Android,9.4,3.1,11.9,7.5,8.2,18,3.5,12.6
USR_01905,39,Male,Sales,iOS,7.3,1.7,47.5,7.2,5.4,19,1.9,5.3
USR_01906,56,Male,Engineer,Android,8.6,2.8,46.9,7.1,4.3,22,3.5,8.6
USR_01907,19,Female,Sales,iOS,6.6,2.7,37.9,7.3,7.6,20,3.0,6.8
USR_01908,55,Male,Sales,iOS,9.9,5.1,30.3,6.6,3.2,27,3.7,10.4
USR_01909,56,Female,Manager,Android,6.6,3.2,34.7,8.3,8.6,15,4.0,5.4
USR_01910,43,Non-binary,Healthcare,iOS,3.9,0.8,71.7,7.5,4.9,6,1.4,5.4
USR_01911,63,Male,Manager,iOS,7.4,1.8,47.7,5.6,2.7,13,3.0,8.4
USR_01912,32,Male,Student,iOS,5.3,2.6,40.0,7.6,7.9,12,2.9,2.5
USR_01913,51,Male,Creative,iOS,6.9,3.6,32.3,7.0,7.7,16,3.0,8.3
USR_01914,59,Male,Sales,Android,6.2,1.4,50.0,6.4,3.3,16,4.0,7.9
USR_01915,61,Male,Healthcare,iOS,7.8,3.5,28.9,9.1,5.2,14,2.6,12.0
USR_01916,57,Male,Manager,Both,9.5,3.1,16.2,6.9,7.1,24,1.7,12.0
USR_01917,28,Female,Engineer,iOS,4.5,1.5,40.6,4.5,4.8,12,3.0,2.5
USR_01918,20,Male,Engineer,Both,5.2,2.2,47.0,6.5,5.7,11,2.3,7.2
USR_01919,23,Female,Manager,Android,13.5,6.5,16.6,8.0,6.2,35,2.3,16.0
USR_01920,26,Female,Engineer,iOS,7.0,2.1,26.4,5.7,6.3,16,3.3,8.5
USR_01921,23,Female,Healthcare,iOS,4.3,1.9,62.8,8.0,5.9,14,2.0,2.5
USR_01922,26,Male,Manager,Android,5.5,2.3,23.4,5.6,6.2,18,3.9,3.5
USR_01923,56,Female,Creative,iOS,6.7,2.6,38.6,8.4,7.2,16,4.3,7.1
USR_01924,48,Male,Student,iOS,7.7,3.2,12.4,6.1,7.3,21,3.5,10.6
USR_01925,49,Female,Healthcare,Android,10.0,2.1,10.0,6.4,7.9,20,4.1,9.2
USR_01926,58,Female,Manager,Android,10.5,2.1,22.0,6.3,7.0,24,2.2,7.7
USR_01927,29,Female,Engineer,iOS,5.1,2.0,61.1,7.5,3.6,13,3.4,8.0
USR_01928,25,Male,Engineer,Android,6.7,2.6,30.6,9.0,7.4,15,4.2,10.2
USR_01929,25,Female,Student,Android,8.3,1.9,10.0,6.8,8.5,19,4.5,7.7
USR_01930,45,Male,Sales,Android,5.6,2.1,60.5,6.8,4.8,11,2.3,4.6
USR_01931,37,Male,Engineer,Android,9.2,4.3,16.6,6.1,5.2,28,4.3,9.2
USR_01932,64,Male,Creative,Both,11.5,4.5,10.0,4.8,5.2,25,5.2,15.5
USR_01933,24,Male,Sales,iOS,6.6,2.5,47.5,6.2,3.5,18,2.3,8.0
USR_01934,28,Male,Creative,iOS,8.1,3.7,10.0,5.3,6.6,18,4.1,9.1
USR_01935,37,Female,Student,Both,5.8,1.5,24.3,4.5,4.6,16,2.9,6.0
USR_01936,33,Non-binary,Sales,iOS,8.1,2.9,25.9,6.7,6.8,18,1.7,7.3
USR_01937,21,Male,Engineer,Android,5.4,1.4,39.6,6.1,6.1,12,3.0,5.1
USR_01938,23,Male,Manager,iOS,5.4,2.1,55.3,8.5,5.3,14,2.1,5.3
USR_01939,39,Male,Sales,Android,4.3,1.8,31.9,5.8,6.9,12,3.2,6.7
USR_01940,43,Male,Healthcare,Android,8.8,2.1,30.5,7.6,6.1,24,0.2,5.8
USR_01941,20,Male,Manager,iOS,9.9,2.2,24.9,7.6,6.5,24,3.2,14.5
USR_01942,58,Female,Student,iOS,8.9,2.3,32.8,8.4,5.2,25,2.4,9.4
USR_01943,59,Male,Student,iOS,8.2,3.3,15.0,6.6,8.6,21,4.1,9.1
USR_01944,31,Male,Manager,Both,6.6,1.8,45.2,8.4,5.4,16,2.2,6.6
USR_01945,28,Male,Student,iOS,6.8,2.0,41.8,7.5,5.0,19,4.5,6.0
USR_01946,35,Female,Sales,iOS,5.5,2.5,59.0,8.2,6.2,14,2.3,4.9
USR_01947,29,Female,Sales,iOS,8.0,2.3,40.3,9.7,2.8,20,2.5,8.2
USR_01948,40,Non-binary,Sales,Android,8.5,2.9,45.5,6.7,3.6,18,1.8,5.4
USR_01949,29,Female,Manager,Android,5.4,2.8,49.7,7.0,5.9,11,3.0,4.8
USR_01950,30,Male,Healthcare,iOS,6.3,3.1,20.8,6.4,8.3,16,3.6,8.5
USR_01951,42,Male,Sales,iOS,4.8,1.4,61.9,8.7,5.5,9,2.1,6.4
USR_01952,62,Female,Sales,Android,6.1,2.5,44.9,9.9,3.5,15,3.2,5.1
USR_01953,36,Male,Manager,Android,7.7,3.3,36.3,7.7,7.5,13,2.4,9.2
USR_01954,63,Female,Engineer,Android,7.6,3.9,10.0,4.9,6.7,24,4.7,11.6
USR_01955,53,Male,Engineer,iOS,5.5,2.2,27.0,5.7,7.9,15,2.1,7.1
USR_01956,62,Male,Healthcare,iOS,6.8,2.7,38.2,8.2,8.6,15,2.9,5.2
USR_01957,25,Female,Healthcare,Both,5.0,2.6,29.4,5.4,2.7,17,5.6,5.4
USR_01958,46,Female,Creative,iOS,9.1,2.0,15.3,6.1,7.5,20,0.9,8.3
USR_01959,49,Female,Student,iOS,5.8,2.4,15.4,6.0,7.0,12,4.3,6.0
USR_01960,61,Male,Engineer,iOS,7.4,2.6,34.6,6.7,6.1,20,3.4,9.0
USR_01961,35,Female,Student,Android,5.7,3.0,49.7,7.1,5.0,17,2.5,5.4
USR_01962,23,Male,Student,Android,6.1,3.3,16.5,4.5,3.0,13,4.4,4.9
USR_01963,35,Male,Engineer,iOS,9.4,2.4,10.0,5.0,7.4,24,4.0,10.7
USR_01964,36,Male,Healthcare,Android,5.4,1.6,16.8,5.0,7.2,14,3.3,5.1
USR_01965,39,Male,Manager,iOS,3.6,1.1,24.8,5.1,8.6,8,2.9,4.5
USR_01966,54,Male,Creative,iOS,5.6,1.3,44.5,6.8,8.2,12,2.8,3.6
USR_01967,49,Male,Student,Android,7.0,2.6,62.1,7.0,2.5,20,2.4,7.6
USR_01968,58,Male,Student,Both,5.2,2.0,60.5,8.0,6.2,6,2.5,2.2
USR_01969,20,Male,Manager,iOS,6.5,2.6,41.6,7.5,7.6,16,2.2,9.1
USR_01970,45,Male,Sales,Android,8.1,3.5,18.9,6.1,6.0,18,3.3,11.9
USR_01971,27,Male,Engineer,iOS,9.0,2.0,32.3,7.1,7.0,22,2.4,7.7
USR_01972,52,Male,Creative,iOS,8.9,3.7,33.6,8.1,5.1,20,2.7,8.5
USR_01973,46,Female,Student,Android,7.9,4.1,21.6,6.5,4.6,16,4.8,7.8
USR_01974,32,Male,Sales,Android,6.1,2.2,15.0,6.4,8.7,13,4.2,9.1
USR_01975,50,Male,Creative,iOS,9.4,2.2,26.8,5.7,3.5,21,3.0,14.0
USR_01976,24,Male,Student,Both,5.2,1.2,46.0,5.8,4.7,12,1.9,3.3
USR_01977,29,Female,Healthcare,iOS,6.1,1.8,54.9,7.6,5.7,15,2.9,5.5
USR_01978,47,Female,Engineer,Both,6.6,3.1,36.5,6.8,3.8,18,4.6,5.4
USR_01979,38,Female,Sales,iOS,8.2,2.4,25.4,9.2,7.2,24,1.8,6.8
USR_01980,48,Female,Manager,Android,9.3,4.5,19.9,6.0,3.9,23,0.8,12.1
USR_01981,41,Female,Manager,iOS,7.2,3.5,19.0,7.7,9.6,14,3.5,11.3
USR_01982,37,Female,Creative,Android,7.4,2.7,27.0,7.3,4.0,20,4.2,8.4
USR_01983,54,Female,Creative,Android,6.2,1.9,43.3,6.7,6.2,16,4.3,3.5
USR_01984,21,Male,Student,iOS,10.5,4.3,10.0,6.3,7.0,23,4.9,10.7
USR_01985,45,Male,Healthcare,iOS,8.4,4.1,28.1,7.5,7.2,21,1.7,8.4
USR_01986,61,Male,Manager,Android,9.5,2.1,33.7,7.5,5.6,25,2.4,12.6
USR_01987,37,Female,Student,Both,5.3,2.8,50.2,7.0,6.3,10,3.3,7.2
USR_01988,41,Female,Healthcare,iOS,5.7,2.4,51.0,7.3,4.1,12,0.4,6.2
USR_01989,49,Female,Manager,Both,7.2,2.4,56.1,6.8,4.2,18,2.8,4.7
USR_01990,58,Male,Student,Android,9.9,3.7,10.0,4.8,6.7,23,3.0,15.5
USR_01991,53,Male,Creative,Both,9.4,3.1,18.2,6.9,7.1,18,2.8,11.2
USR_01992,51,Male,Engineer,Android,10.6,3.7,10.0,6.5,7.9,33,3.5,10.7
USR_01993,53,Male,Healthcare,Android,10.3,4.2,16.8,9.1,7.9,23,2.6,10.0
USR_01994,19,Female,Student,iOS,8.0,1.8,51.7,7.6,3.6,17,1.5,6.3
USR_01995,32,Female,Engineer,iOS,7.1,1.9,52.6,7.0,4.4,16,3.5,4.6
USR_01996,51,Male,Engineer,iOS,5.1,1.4,65.9,7.4,5.3,12,1.7,2.3
USR_01997,53,Female,Healthcare,iOS,4.0,1.4,29.6,5.6,7.8,10,3.4,3.2
USR_01998,23,Male,Creative,Android,7.6,2.5,30.2,6.1,6.2,15,2.4,11.0
USR_01999,56,Non-binary,Engineer,iOS,9.1,4.1,10.0,6.4,7.3,26,3.9,11.5
USR_02000,59,Male,Engineer,Android,2.6,0.8,72.9,7.3,5.5,5,1.3,1.5
USR_02001,29,Male,Sales,iOS,6.2,1.4,17.1,6.3,9.5,14,3.4,5.1
USR_02002,20,Male,Engineer,Android,5.8,1.3,41.8,6.2,7.1,16,3.6,5.4
USR_02003,62,Male,Sales,Both,6.8,1.4,19.4,5.5,5.6,19,3.6,7.1
USR_02004,35,Male,Student,iOS,7.5,1.6,32.3,6.8,6.1,10,4.1,10.5
USR_02005,57,Female,Creative,iOS,9.2,4.6,24.2,7.0,5.8,22,3.8,9.4
USR_02006,38,Female,Student,Both,5.7,2.5,34.1,7.3,8.5,14,3.6,4.9
USR_02007,32,Female,Sales,iOS,8.2,4.5,15.1,6.0,7.0,21,1.3,8.6
USR_02008,50,Male,Creative,Android,4.8,1.0,57.0,7.2,5.9,10,3.5,5.9
USR_02009,52,Female,Manager,Android,8.8,4.4,17.2,5.6,6.1,21,4.5,5.8
USR_02010,43,Male,Engineer,iOS,6.7,3.0,42.6,6.5,7.0,18,2.4,8.1
USR_02011,25,Male,Creative,Android,6.2,2.6,25.6,7.2,9.5,17,4.4,6.4
USR_02012,53,Female,Healthcare,iOS,6.4,2.1,29.6,6.5,6.9,11,4.1,10.3
USR_02013,65,Female,Engineer,Android,5.7,1.9,16.7,4.9,7.3,15,2.9,7.1
USR_02014,47,Male,Engineer,Android,7.3,3.6,20.2,5.1,5.5,19,2.8,6.2
USR_02015,40,Male,Creative,iOS,7.9,3.6,42.9,7.1,4.1,22,1.8,9.0
USR_02016,59,Non-binary,Student,Both,9.4,4.1,15.8,7.5,6.7,20,4.0,9.8
USR_02017,61,Male,Healthcare,iOS,6.8,1.4,42.4,7.2,7.4,18,2.4,7.5
USR_02018,31,Male,Manager,Both,9.8,2.6,38.9,7.5,6.0,18,2.2,6.9
USR_02019,31,Female,Sales,Both,8.4,4.5,10.0,6.5,9.7,19,3.2,11.6
USR_02020,19,Male,Sales,Android,8.8,3.2,38.5,7.7,3.3,21,1.4,13.9
USR_02021,54,Male,Sales,Android,6.9,3.3,40.6,7.2,5.5,17,3.3,7.7
USR_02022,22,Male,Engineer,iOS,6.8,2.3,34.8,6.0,5.6,19,2.9,5.5
USR_02023,55,Female,Sales,iOS,8.1,3.8,26.7,7.4,5.1,16,3.9,11.7
USR_02024,62,Female,Student,iOS,7.8,1.9,36.7,7.2,5.9,23,3.7,9.4
USR_02025,58,Female,Healthcare,Both,6.2,1.3,37.5,8.8,5.8,8,4.3,6.7
USR_02026,64,Non-binary,Manager,Android,10.0,3.6,27.7,8.5,8.1,19,1.3,7.8
USR_02027,31,Female,Engineer,Android,5.2,2.1,49.5,6.7,4.7,15,1.6,5.5
USR_02028,56,Male,Sales,iOS,8.5,2.7,17.9,6.3,6.4,21,3.2,10.8
USR_02029,42,Male,Engineer,iOS,8.8,4.0,25.3,8.7,7.8,27,3.0,5.9
USR_02030,37,Female,Healthcare,Android,9.1,3.4,32.4,7.5,5.6,25,2.5,13.1
USR_02031,19,Female,Creative,Android,8.6,4.5,20.6,6.6,3.7,21,4.5,5.3
USR_02032,56,Female,Creative,Android,6.7,1.5,14.2,4.4,5.0,15,3.1,7.9
USR_02033,23,Female,Engineer,iOS,7.1,1.6,28.4,5.9,5.3,15,3.6,8.5
USR_02034,34,Male,Manager,iOS,7.8,4.0,10.0,5.8,8.0,20,3.8,6.2
USR_02035,42,Male,Creative,iOS,9.8,4.3,35.2,6.6,3.9,22,2.2,7.1
USR_02036,45,Male,Student,iOS,7.4,3.2,50.8,7.5,2.5,19,2.9,7.7
USR_02037,19,Male,Manager,iOS,8.6,1.8,45.6,7.7,4.0,19,2.6,7.9
USR_02038,52,Male,Student,iOS,7.2,3.8,25.4,8.6,7.3,18,4.1,6.3
USR_02039,54,Female,Manager,Android,4.7,2.2,58.6,7.9,4.0,16,3.7,4.9
USR_02040,22,Female,Sales,Android,5.9,2.8,10.0,5.2,7.0,16,1.0,9.5
USR_02041,18,Male,Manager,Android,9.2,4.8,27.6,8.0,6.2,21,1.2,7.8
USR_02042,57,Female,Healthcare,iOS,5.7,2.3,60.8,8.9,5.2,15,2.5,5.3
USR_02043,29,Female,Manager,Both,12.8,4.3,16.0,8.8,5.0,32,3.5,15.1
USR_02044,53,Male,Manager,iOS,6.8,2.5,13.9,5.3,6.7,17,3.6,8.8
USR_02045,62,Female,Engineer,iOS,8.3,3.9,20.0,6.6,7.2,21,3.6,4.6
USR_02046,40,Female,Student,Android,8.2,3.8,22.5,8.0,7.0,23,5.6,9.1
USR_02047,64,Female,Manager,iOS,7.9,3.3,23.2,5.4,6.9,22,2.8,4.4
USR_02048,48,Female,Healthcare,iOS,4.9,1.4,15.8,4.7,5.2,12,3.9,7.4
USR_02049,28,Female,Manager,iOS,7.7,3.7,29.4,7.2,6.0,15,3.1,9.7
USR_02050,27,Male,Student,Android,7.3,3.1,35.5,6.0,4.5,18,3.9,4.7
USR_02051,20,Male,Manager,iOS,6.9,1.9,10.0,4.8,6.4,16,4.5,9.9
USR_02052,31,Male,Student,iOS,10.3,3.8,27.9,8.3,5.0,27,3.2,13.2
USR_02053,33,Non-binary,Sales,iOS,3.6,2.0,68.5,7.0,3.6,5,4.1,3.7
USR_02054,27,Male,Manager,iOS,5.4,1.7,10.4,6.2,8.9,15,4.8,4.0
USR_02055,46,Male,Engineer,Both,9.3,2.2,10.0,5.6,8.1,23,3.9,10.8
USR_02056,27,Female,Engineer,Android,6.5,1.3,57.6,7.0,4.0,13,2.6,6.4
USR_02057,29,Non-binary,Sales,Android,6.0,1.6,45.5,7.4,6.9,8,3.2,8.1
USR_02058,47,Female,Student,Android,7.9,2.1,34.5,7.2,6.8,22,1.3,8.1
USR_02059,58,Male,Creative,Android,9.7,4.9,10.0,5.0,8.1,21,3.1,15.3
USR_02060,18,Male,Engineer,iOS,3.6,0.9,66.8,7.4,3.6,5,1.6,4.0
USR_02061,22,Male,Sales,iOS,8.8,4.4,30.6,7.6,6.7,20,3.8,8.0
USR_02062,37,Male,Sales,iOS,8.4,1.9,10.0,6.4,7.8,24,4.6,11.5
USR_02063,25,Male,Healthcare,Android,6.7,3.5,43.5,8.0,5.5,17,3.3,6.2
USR_02064,60,Male,Engineer,Both,6.8,2.0,53.0,5.8,2.7,18,2.8,6.5
USR_02065,29,Non-binary,Student,Android,7.5,3.1,45.5,8.3,5.2,18,1.9,10.7
USR_02066,18,Male,Manager,Android,7.4,1.9,50.3,7.0,2.9,19,3.5,6.1
USR_02067,37,Female,Manager,iOS,6.1,2.1,25.7,6.2,7.9,14,4.4,4.7
USR_02068,45,Female,Student,iOS,9.0,2.1,32.9,6.4,5.0,21,2.9,10.9
USR_02069,60,Male,Engineer,Android,8.0,3.2,59.9,8.0,2.5,18,2.4,6.4
USR_02070,54,Female,Healthcare,Android,8.9,2.9,36.4,7.1,5.1,21,2.5,11.2
USR_02071,64,Male,Manager,iOS,4.9,2.4,32.7,7.6,8.3,19,3.4,6.1
USR_02072,54,Male,Student,Android,9.5,2.5,22.7,8.1,6.5,25,2.4,14.9
USR_02073,29,Female,Engineer,Android,7.1,2.1,22.4,6.2,7.7,15,3.2,10.7
USR_02074,54,Male,Sales,iOS,8.4,2.2,34.2,7.0,6.4,17,1.8,11.3
USR_02075,61,Non-binary,Manager,Android,4.4,1.7,46.2,6.5,8.1,10,3.5,4.4
USR_02076,45,Male,Creative,Android,6.4,1.5,36.3,8.0,7.1,10,4.6,5.6
USR_02077,64,Female,Manager,iOS,8.2,2.2,32.3,6.3,3.8,23,3.3,10.3
USR_02078,32,Male,Engineer,Both,8.5,3.7,23.7,6.9,6.9,13,4.1,11.6
USR_02079,23,Male,Student,Both,6.2,1.4,28.5,9.6,8.8,14,3.7,7.6
USR_02080,61,Male,Student,Android,8.4,3.9,31.2,8.3,5.6,15,2.5,8.8
USR_02081,37,Female,Creative,Android,5.6,1.3,32.7,5.6,5.1,15,3.2,10.3
USR_02082,31,Female,Healthcare,Android,7.1,2.9,42.4,7.9,6.8,15,2.3,7.0
USR_02083,19,Female,Student,Android,6.0,3.3,22.0,7.6,8.6,17,4.0,8.9
USR_02084,26,Female,Sales,iOS,8.2,2.1,10.0,5.5,6.9,14,3.9,12.1
USR_02085,54,Female,Student,iOS,9.2,2.7,15.4,6.7,5.8,26,4.0,9.6
USR_02086,37,Female,Sales,iOS,9.2,4.7,10.0,5.7,7.1,24,3.5,8.8
USR_02087,43,Female,Sales,Android,5.5,2.3,22.5,3.9,5.5,13,1.9,7.3
USR_02088,46,Female,Engineer,Android,6.2,2.3,63.9,6.6,2.5,12,2.0,7.1
USR_02089,18,Female,Student,iOS,3.8,1.5,49.9,6.2,3.7,8,3.9,6.4
USR_02090,52,Female,Manager,Android,10.0,3.0,10.0,5.5,6.9,27,3.2,12.4
USR_02091,23,Male,Healthcare,iOS,6.6,3.3,51.1,6.8,3.4,13,3.8,6.8
USR_02092,54,Female,Manager,iOS,8.4,3.9,10.0,4.3,5.8,20,5.0,12.1
USR_02093,22,Female,Sales,iOS,6.9,2.9,45.0,6.8,3.6,16,3.7,7.4
USR_02094,50,Male,Creative,iOS,6.4,3.4,34.6,6.8,6.8,16,4.0,5.0
USR_02095,31,Male,Student,iOS,6.8,2.7,34.1,7.6,7.5,12,0.3,7.6
USR_02096,29,Male,Engineer,Android,7.8,3.0,18.7,4.9,4.9,23,3.1,5.5
USR_02097,59,Female,Healthcare,Android,9.4,5.1,20.7,9.4,3.3,26,2.4,10.2
USR_02098,37,Female,Engineer,iOS,7.4,2.0,24.1,8.9,8.5,13,3.8,10.6
USR_02099,41,Male,Creative,Android,9.9,2.5,10.0,5.9,7.5,18,3.5,11.4
USR_02100,60,Female,Student,iOS,8.8,2.3,28.8,8.6,5.5,26,1.2,11.8
USR_02101,51,Female,Student,iOS,6.8,3.7,42.1,7.8,6.1,17,1.3,8.5
USR_02102,42,Male,Engineer,Both,8.1,3.5,52.2,6.3,2.2,14,2.3,9.1
USR_02103,46,Female,Creative,Both,8.2,2.5,29.8,6.1,2.9,19,5.6,10.4
USR_02104,56,Non-binary,Engineer,Android,4.1,1.2,32.1,6.2,8.2,9,3.7,4.8
